0x030002e12bf5b37e71c63602daa3ed497d779239,20
0x0300095d96df18589988e1d66d7be8a4c8f04575,2
0x03000a0ecb1898040c26cd418570cd480775f0da,4
0x03000bcd7e97559858f32b626f59076ec0dba39c,126
0x03000f7d9162aa40fbd841874d9b4cb99eace2c8,53
0x030012e51ad9fe3aff6e615275713cac1a471f71,1
0x030012f6057ca85204a4046b5ecdd24f0adbb075,74
0x030014fc37e6e09cff61d0b949f13b8ad2bcf89e,61
0x0300159845d5dc65f52c2a3fbc420f1da9ca450b,20
0x03001ce0b980054462645767250e6a025a5d164e,1
0x03001d641fc8c73178b61cb432d5a7d2fbd86859,33
0x03002b22bd8fc1852d254fb275288ef1af36f3bb,30
0x03002e60efb8dd466db476a797b5b6276d6bb987,2
0x0300317c813e12e6ee23985091286be492e84354,4
0x030033c4bdb3e5502da0c5f0a0465e2b98691479,36
0x03003d086dd795f01b9f1c61664276285632d3bf,108
0x03003d1e5f8123d4df62ec5a0b02c1226215e824,3
0x030040eeb5c44f3f30810a7cc906959c709ed390,1
0x03004289fca163752f5cddc5b7c258312755da13,1
0x03004300f412a761436bf0bcbc9a567db44aed53,28
0x03004980d0fc027326fd7565ff687df04e5da503,61
0x03004e62bcdd0cd7d00f9627b79122c69ef856d1,14
0x0300522268b4193ac7204befb0acafe5b6777e08,106
0x03005317ef759eeda7ed496775289ca54fcfd9c0,1
0x0300596e21705eaac99b5d308159ed611e8f6008,1
0x0300668fb38e150cca1ff0ad12ad20ec4e584c64,23
0x03006ea07e9155d53599c664e80b3a35758bd7d3,31
0x03006f51137431b2b3358ba5c17c4de8405e17ba,1
0x030074a3b85436ae6aa524e6ec6f0fa8eda5aa0a,1
0x030075402d702308889d33bbaa7148096b89f654,13
0x030077f365aac8eb84ce8415f4f112db48b9df80,38
0x030079ba39587fe1241c99989923824ab8549039,74
0x030082e5e2c6f1c6d7ddc6dd43755431056cf20b,2
0x0300872f47a6749ecf72e960effe7bb59b0e1fe6,39
0x0300891c58f3347d9e1ba7114ff9fcad6c56146c,20
0x03008fe2d61cd2597e089bd99d503038af6fe04d,4
0x0300910e89ef345ed06c420db5f88a547039b191,70
0x030094b6e53eaadbd74d2ba877a6a66422ac7286,12
0x03009731fb1f64763ec9a6ae9a88e62a223f1fe6,1
0x03009ad35ab04b7f7737a94b02929a9166054118,116
0x03009e9c7f92060709b77d9b3a846b94ac271c80,37
0x0300a0d223cd85de16f98fb4b980084114d1cb8d,2
0x0300a6cd22e81c67881e4f7206e88790217318cf,11
0x0300adcd493f0207cc8283cd3ea525ad5875d7ef,41
0x0300ae7a2bf0e2f29c94bd8b509350a8f7f43d8b,1
0x0300b4f446b475f028d01028e4c701683bcaca5f,35
0x0300b4fa1857239f65bb7b3a9531836c8f2e6300,220
0x0300c093de9c15e9c51b2f6b7ef37b093d4ce6f2,1
0x0300c276fc6c0ace327aa0ee7b7d658352b732aa,300
0x0300c34ea1ed99415fe058798c6eb51e18463b89,63
0x0300c4b3e4fe84e54ad940b7258141add056b8e3,2
0x0300c557c28e213ea1bf1a20a8c3431658c4aa61,1
0x0300c771d0296292b0b89e1a04e72ca6e1244bfe,2
0x0300d19ba16100cd41fddd05cd736075cff0a535,37
0x0300d3f5819c4c1ec93f3c277d6c4ae7e401427a,33
0x0300d9a67d6cdb1fcd0721accde7e77319fef1bf,2
0x0300e404db5bad05c6da1a6101430f0cf882d236,22
0x0300e92ba3e33201a986e565f3c4d0629f9c8264,47
0x0300e9ae8b79c4d8a27348192b58aa6e49c443e4,1
0x0300ea2b5a1e36eccc140d35bc9b12d8264f884f,1
0x0300ead404267cb04769215963f680135ecaba94,1
0x0300ebe596761e75dc41bed885e9b57d5a3750b7,15
0x0300eecce3cf94a1267e43a5fcc89bd3c95b3c56,36
0x0300ef3eddffe34920e0e09709dca6f8fde19eeb,71
0x0300f169bacde417b4a9126d2229e15e9e9d3493,1
0x0300f1d2b932c1f16ca346e1137f1b2834daf5d1,1
0x0300f236ed973ffa61a9cd2a28af0855649ddda0,33
0x0300f2bb252bfbb19a366abd90e5a135a37100e1,8
0x0300f4a64a56d2fb3e51f9dae9537d1f610bcc12,32
0x0300f5255d8bf15251b9c1723a9c90fc067f776e,1
0x03010715fe21f4c1fd254607ffcabb3c708cc903,83
0x0301082dec3acd1cbb264b89f6fe8d508a07991b,161
0x03010aeb6c8d0474a48c9dc1aead67b72d54b221,1
0x03010b74acebfaa3494ebe747c2ae016aa715a8c,18
0x03010d70fb3340131c1916d5ed2073f51faa38a2,1
0x03011048fafd88d2fa0fd947b38b170fd3b10e8b,48
0x03011159c215ae03cc79f8dead4d6a5a9ce56215,74
0x030112ced0c531e92b878973257ea89762f505d0,28
0x0301142e9466a770d3cf6a0f91fea1eb4cf925d8,4
0x030118c3e776dd924dd542bbbcf9cc1a32268f1e,2
0x03011cd3d4426aae1740df90422160c56800e3d5,61
0x030122264dc683b3736a7253d861a351348daaef,63
0x0301223e02621df58587dcb09915959c350aeacd,35
0x0301247958329ff8cd224bfc42676adc25b57694,2
0x030125b41cae7348b8cf6e7fbc859f84cec0f062,7
0x0301274da020bed89a257baf2086d33bf2289e79,29
0x0301287ad168e7229b936a9e7529b65827976d85,1
0x03012960fb16ba954505c3039b611706e4ea5b3d,6
0x03012a30ddde2317b1cd523c2b64b37b69b0eea1,64
0x0301355fde54ecab5ab326d64046d4b8e236ab36,53
0x030138d2f5f2757daae2fbb8dfd18870ea908881,96
0x03013c7a759d71f48ea23b30c115e300a573a018,1
0x03013ce1f03d4e3ef7832b49fb588809a3b756bf,82
0x03013fb370c1560bdbb0992bd2573ca5a958c03b,1
0x03014152402b36aff15e9c2609f1f1ba00647059,1
0x030144a93f72b7bd6719a571e630bfd6934806c3,1
0x03014cf76bd90322d09777227711bd607b6b1d83,6
0x03014f8f9c53eff04ba320b97423aeacc31e25eb,1
0x030151f50769542dab1980e6a055749ed31a06eb,27
0x0301557e2ccafc1a836a0054ee340a2a07ef1d2f,9
0x030158fcd194000c65a83a62ad3f206727526fb7,1
0x0301622df2b55981d5f72bd0d2c45d31523a9c94,82
0x0301626b9137fa6a2242fa0d82b1845fa99f209c,1
0x030164425b941813345c52bb67407197044e7ba7,1
0x0301726285a61276445005ffb983428a2e40cf8d,2
0x030173de1bec5f739e400b5cf7c5d4410e97fa5d,29
0x030177c1874a657d3293efa71b632d86abaf10c2,61
0x0301794fcb01921e4f1aecd2d8d3e32d3bdc2f1b,51
0x0301797d826f371414ee89d6f09b23b5079db320,45
0x03017dd36ddb768db89bfce5009aea16c4ae1209,32
0x03017ea0ef6f6c308e9368adaaf72e75a65fb1fb,30
0x03017f4f622b897e0ba8796c93015238c7a9fe14,1
0x0301864634c6951af3d70c686d9fa4041465b47a,108
0x030186d616cd11ddb1f1c2ace22951db0715af4e,21
0x03018f3342e4182461ff8c3dd31882fb865c242e,1
0x03018f461302328e8d5860a0f659073f42f6ea7b,55
0x030192decf4128b0746d02ad77dc2b3eafc0ecc4,2
0x030198eda04c600fa291d0547060307c492f89ee,112
0x0301a27197cafafe3ca8997f9b1bf37e83118cd5,11
0x0301a3346658b5168d1101de0b9a4e130117a4a9,1
0x0301a4dc3ee5ba8463620b7f518e3445173d4f7c,27
0x0301a791ca7d41c574bfd4631926faeb0e91769f,1
0x0301bdaf55f6854e231f86b25c18fcce679a2dac,2
0x0301bdc08c6de3459fea72c54ded6d5bd7b25ec1,9
0x0301bddf5aa721d3d6363f238736fd91a1a07a5a,2
0x0301c2d7433edd49d0ee11590e4025c09c3ffc64,14
0x0301cea9a228a67e94ebf9aae138b2d3e99cee2e,1
0x0301d9dec022773655023176177f0cf429761a18,44
0x0301dbbc8a07d1f2b63b8c4a0f55c8258f5691dc,23
0x0301e0d137d843f91d1da133971a085922209105,11
0x0301e2e7a0f41d724278a4156b91c5a1c395056a,1
0x0301e91571e1ecb6fa66036b65f8f882639796ea,2
0x0301e97113d67da21ee368ae1b04701da7a0c0ba,64
0x0301ec2232b4b9033c81b248507986b1df71c327,7
0x0301f2e4a7b62ae6e9220af5d82834d02baefdcc,2
0x0301f40c404901e36865c75dddfdf08d461803e2,103
0x0301f541ae4216a0b04fa52c6a34d7a58d21d692,20
0x0301f73c273f5adcc6049e77f7fb3366780f6a5f,1
0x0301f793b302f94e2955fce501ddd9b389ad796f,1
0x0301f7a24274b93e738be39c6bdb91d7b30fe993,1
0x0301f9c0ffaaab459a8336e0eb0d2eaa2093e8b9,49
0x0301fad41ca8b04cbb4878caaf2308f682db97f8,10
0x0301fc786e249214755c1f2958e7091b59d9b04a,1
0x0301feb4322d1224983439abc6599b3bac5e07ea,4
0x0301ffb675aae3d660fae7dba14ff8ab578f0f31,3
0x0302038d989251e6743d1b796736804a3275c040,1
0x030206a83318e21aea12b7db44f7f5322d59f3fc,15
0x0302070bc517fbc876b39c85093229c206c57448,23
0x030207cbbd018336fe8cb723b33c5cfb126610ad,1
0x03020e3107a3419c9341c19ee4c8b23226d47b40,2
0x03020e7819aec33ed1fd75c84b0d0369c322e8ac,3
0x03021fda6da15335366cd81cd97d211a3ba41a20,8
0x030221078b7ae67801412f7e747032edd3208e99,32
0x030224eaedf127479a797083b99560b9e3d05bbf,5
0x030227b960c2645ecf10dbd0594c488d947379fd,35
0x03022b12f60885b7db3e1a202be7a23ff61b5d8c,1
0x03022de505476a098002c62f71a5bb246995f123,1
0x03022e2baa2ff7262a19fe899fc6ebce77e1236a,1
0x03022f70a8704a09d17df2f9dd24b44dce347f54,1
0x030230b0a7ca2eea425664e35de036d9d92ebcf5,104
0x030230cf403eb91d93f09337f31b730844a9de78,69
0x030230ef48a9ffaf6a548e3d332d2cc03d1ddda5,31
0x0302377a1bb5eed0150f9dd707dd1a54dd62c484,60
0x03024142276a0f434c1e68accdcbd978cffd7b27,38
0x0302416347edd3b4a7be0bc8db0a7248aaa417dc,4
0x03024491d531c3ded27cbded8147f403b986d572,17
0x03024aae56852a24352801f83abd42a2ad6aac84,54
0x03024b36d976ae81ba655afefec4ae93f34e4f18,33
0x030250128c7b8bb8e3b4f9ae622c3dfed5fa0ee9,3
0x0302513dd0faee4d37f7421d2e0763ece4157a92,16
0x0302521dff011771dcaefeae858fc9c6fb17903c,2
0x0302533d83732acb3f6e2ff9f9a58cd1f6a9ba4a,174
0x0302541b823b4d8c0bb785a048fb93817010e456,25
0x0302554e14b42e654bb8e1916beb98bf414cdc8c,83
0x03025811640c146a6f1b8e9483cdd64179362b87,29
0x03025f8ef6cc08f9da5cfc254e66fe42233a2b56,16
0x03026d9b9be178914ad637a09fe476746bbe8351,1
0x03027148c10164186d0c8391add0cefc6c50a098,56
0x030275746c86193f82a9ed201201cb1123e42e94,4
0x03027891c575522023d5148f7077256e2c2b2475,91
0x03027b77d43e43331932cf8a7bdbd6bbaff41351,41
0x03027c72eef8d67e2e21ba5c6186ff69c98db6fd,2
0x03027e1283eea345d4d315ca7b8bf0d13954907c,50
0x03027e5f99146b9e8ecfbcb10b98afca586802b1,2
0x030283eb1f8a5f1d11c5a069294a0b0a30b3cb9c,44
0x03028490fe4c88b6c44c3fae5af5bed8f4c10c59,49
0x0302854ff3557a000d0f7608278c5cf0fac0edac,13
0x030286e0df50c3d1de5cd994d327f1b7c302e53e,1
0x03028865859849598c62dbefd43bd00b86551ef2,66
0x030288b3fd16a6e377712c7d1cc3633c29f1a9b4,5
0x030289f129a168f6f7a710f7331c27dd9838889c,1
0x03028a334442b89324937da812ed312fe890a559,18
0x0302907e9b02030c4b3ca9ca5203a59a1b53bbcf,1
0x03029253946a5d44901990b09f620a2f102a0111,147
